metric_id_1,metric_name_1,metric_id_2,metric_name_2,metric_id_3,metric_name_3,metric_id_4,metric_name_4,metric_id_5,metric_name_5,metric_id_6,metric_name_6,metric_id_7,metric_name_7,metric_id_8,metric_name_8,metric_id_9,metric_name_9,type,value
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,2,"[20,25]",2,CERTIFICATE,4,ENGINEERING,1,Male,2,Single,candidate_count,1
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,2,"[20,25]",2,CERTIFICATE,8,UNKNOWN,2,Female,2,Single,candidate_count,2
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,2,"[20,25]",3,BACHELORS,1,COMMERCE,1,Male,2,Single,candidate_count,2
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,2,"[20,25]",3,BACHELORS,1,COMMERCE,2,Female,2,Single,candidate_count,2
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,3
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,2,Female,2,Single,candidate_count,1
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,2,"[20,25]",3,BACHELORS,6,ARTS,1,Male,2,Single,candidate_count,1
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,2,"[20,25]",4,MASTERS,3,MANAGEMENT,1,Male,2,Single,candidate_count,2
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,3
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,2,Female,2,Single,candidate_count,1
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,3,"[25,30]",3,BACHELORS,6,ARTS,1,Male,2,Single,candidate_count,1
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,3,"[25,30]",4,MASTERS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
25,Punjab,5,RM,3,"Career Page",4,2016-12-01,4,"[30,40]",2,CERTIFICATE,4,ENGINEERING,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,2,"[20,25]",2,CERTIFICATE,8,UNKNOWN,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,2,"[20,25]",2,CERTIFICATE,8,UNKNOWN,2,Female,2,Single,candidate_count,2
25,Punjab,6,BD,2,Direct,2,2016-10-01,2,"[20,25]",3,BACHELORS,1,COMMERCE,1,Male,2,Single,candidate_count,7
25,Punjab,6,BD,2,Direct,2,2016-10-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,7
25,Punjab,6,BD,2,Direct,2,2016-10-01,2,"[20,25]",3,BACHELORS,6,ARTS,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,2,"[20,25]",3,BACHELORS,6,ARTS,1,Male,2,Single,candidate_count,6
25,Punjab,6,BD,2,Direct,2,2016-10-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,1,Male,1,Married,candidate_count,2
25,Punjab,6,BD,2,Direct,2,2016-10-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,3,"[25,30]",3,BACHELORS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,3
25,Punjab,6,BD,2,Direct,2,2016-10-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,3,"[25,30]",3,BACHELORS,6,ARTS,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,3,"[25,30]",3,BACHELORS,6,ARTS,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,3,"[25,30]",4,MASTERS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,3,"[25,30]",7,Unknown,8,UNKNOWN,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,4,"[30,40]",2,CERTIFICATE,8,UNKNOWN,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,4,"[30,40]",3,BACHELORS,4,ENGINEERING,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,2,2016-10-01,4,"[30,40]",4,MASTERS,3,MANAGEMENT,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,1,"[0,20]",2,CERTIFICATE,8,UNKNOWN,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,2,"[20,25]",3,BACHELORS,1,COMMERCE,1,Male,2,Single,candidate_count,3
25,Punjab,6,BD,2,Direct,3,2016-11-01,2,"[20,25]",3,BACHELORS,1,COMMERCE,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,2,"[20,25]",3,BACHELORS,3,MANAGEMENT,1,Male,2,Single,candidate_count,3
25,Punjab,6,BD,2,Direct,3,2016-11-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,7
25,Punjab,6,BD,2,Direct,3,2016-11-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,2,"[20,25]",3,BACHELORS,5,SCIENCE,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,2,"[20,25]",3,BACHELORS,6,ARTS,1,Male,2,Single,candidate_count,7
25,Punjab,6,BD,2,Direct,3,2016-11-01,2,"[20,25]",4,MASTERS,1,COMMERCE,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,2,"[20,25]",4,MASTERS,3,MANAGEMENT,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,2,"[20,25]",7,Unknown,8,UNKNOWN,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,3,"[25,30]",2,CERTIFICATE,4,ENGINEERING,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,3,MANAGEMENT,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,1,Married,candidate_count,2
25,Punjab,6,BD,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,3
25,Punjab,6,BD,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,5,SCIENCE,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,6,ARTS,1,Male,2,Single,candidate_count,5
25,Punjab,6,BD,2,Direct,3,2016-11-01,3,"[25,30]",4,MASTERS,3,MANAGEMENT,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",1,DIPLOMA,1,COMMERCE,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",2,CERTIFICATE,8,UNKNOWN,1,Male,2,Single,candidate_count,2
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",2,CERTIFICATE,8,UNKNOWN,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",3,BACHELORS,1,COMMERCE,1,Male,2,Single,candidate_count,8
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",3,BACHELORS,1,COMMERCE,2,Female,2,Single,candidate_count,3
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",3,BACHELORS,3,MANAGEMENT,1,Male,2,Single,candidate_count,2
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",3,BACHELORS,3,MANAGEMENT,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,3
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",3,BACHELORS,6,ARTS,1,Male,2,Single,candidate_count,13
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",3,BACHELORS,6,ARTS,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",4,MASTERS,3,MANAGEMENT,1,Male,2,Single,candidate_count,2
25,Punjab,6,BD,2,Direct,4,2016-12-01,2,"[20,25]",7,Unknown,8,UNKNOWN,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,1,Male,2,Single,candidate_count,2
25,Punjab,6,BD,2,Direct,4,2016-12-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,3,"[25,30]",3,BACHELORS,1,COMMERCE,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,3,"[25,30]",3,BACHELORS,1,COMMERCE,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,3,"[25,30]",3,BACHELORS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,1,Married,candidate_count,2
25,Punjab,6,BD,2,Direct,4,2016-12-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,3
25,Punjab,6,BD,2,Direct,4,2016-12-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,3,"[25,30]",3,BACHELORS,5,SCIENCE,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,3,"[25,30]",3,BACHELORS,6,ARTS,1,Male,2,Single,candidate_count,2
25,Punjab,6,BD,2,Direct,4,2016-12-01,3,"[25,30]",7,Unknown,8,UNKNOWN,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,4,"[30,40]",1,DIPLOMA,8,UNKNOWN,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,4,"[30,40]",3,BACHELORS,4,ENGINEERING,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,2,Direct,4,2016-12-01,4,"[30,40]",3,BACHELORS,6,ARTS,1,Male,1,Married,candidate_count,2
25,Punjab,6,BD,2,Direct,4,2016-12-01,4,"[30,40]",4,MASTERS,3,MANAGEMENT,1,Male,1,Married,candidate_count,2
25,Punjab,6,BD,3,"Career Page",2,2016-10-01,4,"[30,40]",3,BACHELORS,3,MANAGEMENT,1,Male,1,Married,candidate_count,1
25,Punjab,6,BD,3,"Career Page",3,2016-11-01,2,"[20,25]",1,DIPLOMA,1,COMMERCE,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,3,"Career Page",3,2016-11-01,2,"[20,25]",3,BACHELORS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,3,"Career Page",3,2016-11-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,3,"Career Page",3,2016-11-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,3,"Career Page",3,2016-11-01,2,"[20,25]",4,MASTERS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,3,"Career Page",3,2016-11-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,3
25,Punjab,6,BD,3,"Career Page",4,2016-12-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,3,"Career Page",4,2016-12-01,2,"[20,25]",4,MASTERS,3,MANAGEMENT,2,Female,2,Single,candidate_count,1
25,Punjab,6,BD,3,"Career Page",4,2016-12-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,4,"Employee Referral",2,2016-10-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,4,"Employee Referral",3,2016-11-01,2,"[20,25]",4,MASTERS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
25,Punjab,6,BD,4,"Employee Referral",4,2016-12-01,4,"[30,40]",3,BACHELORS,4,ENGINEERING,1,Male,1,Married,candidate_count,1
25,Punjab,7,Operations,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,6,ARTS,2,Female,2,Single,candidate_count,1
25,Punjab,9,Administration,1,Vendor,4,2016-12-01,4,"[30,40]",3,BACHELORS,6,ARTS,1,Male,1,Married,candidate_count,1
25,Punjab,9,Administration,1,Vendor,4,2016-12-01,4,"[30,40]",4,MASTERS,3,MANAGEMENT,1,Male,1,Married,candidate_count,1
25,Punjab,9,Administration,2,Direct,2,2016-10-01,2,"[20,25]",7,Unknown,8,UNKNOWN,1,Male,2,Single,candidate_count,1
25,Punjab,9,Administration,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,6,ARTS,1,Male,1,Married,candidate_count,1
25,Punjab,9,Administration,2,Direct,4,2016-12-01,5,"[40,50]",1,DIPLOMA,1,COMMERCE,1,Male,1,Married,candidate_count,1
25,Punjab,9,Administration,3,"Career Page",4,2016-12-01,2,"[20,25]",3,BACHELORS,5,SCIENCE,1,Male,2,Single,candidate_count,1
25,Punjab,9,Administration,3,"Career Page",4,2016-12-01,3,"[25,30]",3,BACHELORS,1,COMMERCE,1,Male,2,Single,candidate_count,1
25,Punjab,10,Finance,2,Direct,4,2016-12-01,3,"[25,30]",7,Unknown,8,UNKNOWN,2,Female,2,Single,candidate_count,1
25,Punjab,11,Support,2,Direct,2,2016-10-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,2,Female,2,Single,candidate_count,1
25,Punjab,11,Support,2,Direct,2,2016-10-01,3,"[25,30]",3,BACHELORS,6,ARTS,1,Male,2,Single,candidate_count,1
25,Punjab,12,Credit,2,Direct,2,2016-10-01,3,"[25,30]",2,CERTIFICATE,2,FINANCE,1,Male,2,Single,candidate_count,1
25,Punjab,12,Credit,2,Direct,2,2016-10-01,3,"[25,30]",7,Unknown,8,UNKNOWN,1,Male,1,Married,candidate_count,1
25,Punjab,12,Credit,2,Direct,2,2016-10-01,4,"[30,40]",4,MASTERS,8,UNKNOWN,1,Male,1,Married,candidate_count,1
25,Punjab,12,Credit,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
25,Punjab,12,Credit,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,6,ARTS,1,Male,1,Married,candidate_count,2
25,Punjab,12,Credit,2,Direct,4,2016-12-01,4,"[30,40]",3,BACHELORS,1,COMMERCE,1,Male,1,Married,candidate_count,1
25,Punjab,12,Credit,2,Direct,4,2016-12-01,4,"[30,40]",3,BACHELORS,4,ENGINEERING,1,Male,1,Married,candidate_count,1
25,Punjab,14,Others,1,Vendor,4,2016-12-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,1,Male,2,Single,candidate_count,1
25,Punjab,14,Others,2,Direct,2,2016-10-01,2,"[20,25]",7,Unknown,8,UNKNOWN,2,Female,6,Unknown,candidate_count,1
25,Punjab,14,Others,2,Direct,3,2016-11-01,3,"[25,30]",5,UNDERGRADUATE,8,UNKNOWN,1,Male,2,Single,candidate_count,1
26,Rajasthan,1,HR,2,Direct,3,2016-11-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,2,2016-10-01,2,"[20,25]",1,DIPLOMA,1,COMMERCE,1,Male,2,Single,candidate_count,2
26,Rajasthan,2,Corporate,2,Direct,2,2016-10-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,2,2016-10-01,2,"[20,25]",4,MASTERS,2,FINANCE,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,2,2016-10-01,2,"[20,25]",4,MASTERS,3,MANAGEMENT,2,Female,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,2,2016-10-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,2,2016-10-01,4,"[30,40]",3,BACHELORS,4,ENGINEERING,2,Female,1,Married,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,2,2016-10-01,4,"[30,40]",4,MASTERS,5,SCIENCE,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,3,2016-11-01,2,"[20,25]",1,DIPLOMA,1,COMMERCE,2,Female,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,3,2016-11-01,3,"[25,30]",1,DIPLOMA,1,COMMERCE,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,2
26,Rajasthan,2,Corporate,2,Direct,3,2016-11-01,4,"[30,40]",3,BACHELORS,6,ARTS,2,Female,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,3,2016-11-01,4,"[30,40]",4,MASTERS,3,MANAGEMENT,1,Male,1,Married,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,4,2016-12-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,4,2016-12-01,3,"[25,30]",1,DIPLOMA,1,COMMERCE,1,Male,1,Married,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,4,2016-12-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,1,Male,1,Married,candidate_count,1
26,Rajasthan,2,Corporate,2,Direct,4,2016-12-01,3,"[25,30]",4,MASTERS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,3,"Career Page",2,2016-10-01,2,"[20,25]",1,DIPLOMA,1,COMMERCE,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,3,"Career Page",3,2016-11-01,3,"[25,30]",3,BACHELORS,1,COMMERCE,2,Female,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,3,"Career Page",3,2016-11-01,3,"[25,30]",4,MASTERS,1,COMMERCE,1,Male,1,Married,candidate_count,1
26,Rajasthan,2,Corporate,3,"Career Page",3,2016-11-01,3,"[25,30]",4,MASTERS,3,MANAGEMENT,1,Male,1,Married,candidate_count,1
26,Rajasthan,2,Corporate,3,"Career Page",3,2016-11-01,3,"[25,30]",4,MASTERS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,3,"Career Page",4,2016-12-01,2,"[20,25]",1,DIPLOMA,1,COMMERCE,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,3,"Career Page",4,2016-12-01,2,"[20,25]",3,BACHELORS,6,ARTS,1,Male,2,Single,candidate_count,1
26,Rajasthan,2,Corporate,3,"Career Page",4,2016-12-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,1,Married,candidate_count,1
26,Rajasthan,3,IT,2,Direct,2,2016-10-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
26,Rajasthan,3,IT,2,Direct,2,2016-10-01,3,"[25,30]",4,MASTERS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
26,Rajasthan,3,IT,2,Direct,3,2016-11-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,1,Married,candidate_count,1
26,Rajasthan,3,IT,2,Direct,4,2016-12-01,4,"[30,40]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,2,2016-10-01,3,"[25,30]",3,BACHELORS,5,SCIENCE,2,Female,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,2,2016-10-01,4,"[30,40]",4,MASTERS,3,MANAGEMENT,2,Female,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,2,"[20,25]",2,CERTIFICATE,2,FINANCE,1,Male,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,2,"[20,25]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,2,"[20,25]",3,BACHELORS,5,SCIENCE,2,Female,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,2,"[20,25]",4,MASTERS,3,MANAGEMENT,1,Male,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",1,DIPLOMA,8,UNKNOWN,1,Male,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",2,CERTIFICATE,2,FINANCE,2,Female,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,1,Male,1,Married,candidate_count,3
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,1,Male,2,Single,candidate_count,2
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",3,BACHELORS,1,COMMERCE,1,Male,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,1,Married,candidate_count,2
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",4,MASTERS,1,COMMERCE,1,Male,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",4,MASTERS,2,FINANCE,1,Male,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",4,MASTERS,3,MANAGEMENT,1,Male,1,Married,candidate_count,2
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",4,MASTERS,3,MANAGEMENT,1,Male,2,Single,candidate_count,3
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",4,MASTERS,8,UNKNOWN,1,Male,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,3,"[25,30]",4,MASTERS,8,UNKNOWN,1,Male,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,4,"[30,40]",2,CERTIFICATE,2,FINANCE,1,Male,1,Married,candidate_count,2
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,4,"[30,40]",2,CERTIFICATE,8,UNKNOWN,1,Male,1,Married,candidate_count,3
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,4,"[30,40]",3,BACHELORS,1,COMMERCE,1,Male,1,Married,candidate_count,4
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,4,"[30,40]",3,BACHELORS,3,MANAGEMENT,1,Male,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,4,"[30,40]",3,BACHELORS,5,SCIENCE,1,Male,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,4,"[30,40]",4,MASTERS,1,COMMERCE,1,Male,1,Married,candidate_count,2
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,4,"[30,40]",4,MASTERS,2,FINANCE,1,Male,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,4,"[30,40]",4,MASTERS,3,MANAGEMENT,1,Male,1,Married,candidate_count,2
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,4,"[30,40]",6,DOCTORATE,8,UNKNOWN,1,Male,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,3,2016-11-01,4,"[30,40]",7,Unknown,8,UNKNOWN,3,Unknown,6,Unknown,candidate_count,4
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,2,"[20,25]",2,CERTIFICATE,8,UNKNOWN,2,Female,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,2,"[20,25]",3,BACHELORS,1,COMMERCE,1,Male,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,2,"[20,25]",3,BACHELORS,1,COMMERCE,2,Female,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,3,"[25,30]",2,CERTIFICATE,2,FINANCE,1,Male,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,1,Male,1,Married,candidate_count,2
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,1,Male,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,3,"[25,30]",2,CERTIFICATE,8,UNKNOWN,2,Female,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,3,"[25,30]",3,BACHELORS,1,COMMERCE,1,Male,1,Married,candidate_count,2
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,3,"[25,30]",3,BACHELORS,1,COMMERCE,1,Male,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,1,Male,2,Single,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,3,"[25,30]",3,BACHELORS,4,ENGINEERING,2,Female,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,3,"[25,30]",3,BACHELORS,5,SCIENCE,1,Male,1,Married,candidate_count,1
26,Rajasthan,4,CSO,1,Vendor,4,2016-12-01,3,"[25,30]",3,BACHELORS,6,ARTS,1,Male,1,Married,candidate_count,1
